LineId,Date,Time,Pid,Tid,Level,Component,Content,EventTemplate,EventId
394,03-17,16:13:55.832,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
395,03-17,16:13:55.834,1702,1702,I,NotificationManager,"cancelNotification,index:-1","cancelNotification , index : - #spec#",05480578
396,03-17,16:13:55.836,1702,10454,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
397,03-17,16:13:55.838,1702,3137,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
398,03-17,16:13:55.839,1702,2639,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
399,03-17,16:13:55.867,1702,3693,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
400,03-17,16:13:55.869,1702,14640,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
401,03-17,16:13:55.875,1702,2250,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
402,03-17,16:13:55.879,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 1,* * : *,c06a85cc
403,03-17,16:13:55.882,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 2,* * : *,c06a85cc
404,03-17,16:13:55.883,1702,27353,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
405,03-17,16:13:55.885,1702,2395,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
406,03-17,16:13:55.889,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,* * : *,c06a85cc
407,03-17,16:13:55.891,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 3,* * : *,c06a85cc
408,03-17,16:13:55.893,2227,2514,V,AudioManager,getDevicesForStream  streamType: 3,* * : *,c06a85cc
409,03-17,16:13:55.894,1702,2639,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
410,03-17,16:13:55.896,1702,2113,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
411,03-17,16:13:55.896,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 4,* * : *,c06a85cc
412,03-17,16:13:55.899,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 5,* * : *,c06a85cc
413,03-17,16:13:55.904,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 6,* * : *,c06a85cc
414,03-17,16:13:55.906,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 7,* * : *,c06a85cc
415,03-17,16:13:55.921,2227,2514,V,AudioManager,getLastAudibleStreamVolume  treamType: 8,* * : *,c06a85cc
416,03-17,16:13:55.937,1702,1737,D,ActivityManager,cleanUpApplicationRecord -- 12025,cleanUpApplicationRecord -- #spec#,0b6b8da2
417,03-17,16:13:55.937,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, pid: 12025, restart: false","cleanUpApplicationRecordLocked , pid : #spec# , restart : false",68992110
418,03-17,16:13:55.938,1702,1737,I,ActivityManager,"cleanUpApplicationRecordLocked, reset pid: 12025, euid: 0","cleanUpApplicationRecordLocked , reset pid : #spec# , euid : #spec#",5c0d92ee
419,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,* * = #spec#,47db6d42
420,03-17,16:13:55.940,1702,2639,I,DisplayManagerService,stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,* * = #spec#,47db6d42
421,03-17,16:13:55.941,30852,30852,V,AudioManager,getMode...,*,3389dae3
422,03-17,16:13:55.944,30852,30852,V,AudioManager,setSpeakerphoneOn  on: true,* * : *,c06a85cc
423,03-17,16:13:55.948,30852,30852,I,AudioManager,setSpeakerphoneOn on:true,* * : *,c06a85cc
424,03-17,16:13:56.080,1702,17621,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
425,03-17,16:13:56.177,1702,2644,W,ActivityManager,getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
426,03-17,16:13:56.261,1702,1737,W,ActivityManager,getRunningAppProcesses: caller 10091 does not hold REAL_GET_TASKS; limiting output,* : caller #spec# does not hold REAL_GET_TASKS ; limiting output,0f59a8d4
427,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessIn =38,* * = #spec#,47db6d42
428,03-17,16:13:58.485,1702,1820,I,DisplayPowerController,HBM brightnessOut =38,* * = #spec#,47db6d42
429,03-17,16:13:58.485,1702,1820,D,DisplayPowerController,"Animating brightness: target=38, rate=200","Animating brightness : target = #spec# , rate = #spec#",a3baea06
430,03-17,16:13:58.796,1702,8303,D,PowerManagerService,"release:lock=219829192, flg=0x0, tag=""AudioMix"", name=audioserver"", ws=null, uid=1041, pid=0","release : lock = #spec# , flg = #spec# , tag = ""AudioMix"" , name = audioserver"" , ws = null , uid = #spec# , pid = #spec#",4dd05758
431,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
432,03-17,16:13:58.797,1702,8303,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
433,03-17,16:14:00.001,1702,2096,I,AlarmManager,"sending alarm Alarm{aa90550 type 3 when 509142332 PendingIntent{1749923: PendingIntentRecord{9600e20 android broadcastIntent}}},repeatInterval = 0,listenerTag =time_tick","sending alarm Alarm { #spec# type #spec# when #spec# PendingIntent { #spec# : PendingIntentRecord { #spec# android broadcastIntent } } } , repeatInterval = #spec# , listenerTag = time_tick",56a1975e
434,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
435,03-17,16:14:00.002,1702,2096,D,PowerManagerService,"Acquiring suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
436,03-17,16:14:00.003,1702,1702,V,AlarmManager,Received TIME_TICK alarm; rescheduling,Received TIME_TICK alarm ; rescheduling,4b84fef5
437,03-17,16:14:00.004,1702,1702,I,AlarmManager,scheduleTimeTickEvent triggerAtTime = 509202333,* * = #spec#,47db6d42
438,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap : false , getTopPadding = #spec# . #spec# , Translation = #spec# . #spec#",db2f29b3
439,03-17,16:14:00.022,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
440,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,"updateClipping isOverlap:false, getTopPadding=333.0, Translation=0.0","updateClipping isOverlap : false , getTopPadding = #spec# . #spec# , Translation = #spec# . #spec#",db2f29b3
441,03-17,16:14:00.039,2227,2227,I,StackScrollAlgorithm,updateDimmedActivatedHideSensitive overlap:false,* * : *,c06a85cc
442,03-17,16:14:00.049,2227,2227,D,KeyguardUpdateMonitor,received broadcast android.intent.action.TIME_TICK,received broadcast #spec#,eaee5069
443,03-17,16:14:00.050,2227,2227,D,KeyguardUpdateMonitor,handleTimeUpdate,*,3389dae3
444,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
445,03-17,16:14:00.349,1702,1702,D,PowerManagerService,"Releasing suspend blocker ""PowerManagerService.WakeLocks"".","* suspend blocker ""PowerManagerService.WakeLocks"".",4aed6ebc
446,03-17,16:14:01.800,1702,2105,D,PowerManagerService,"userActivityNoUpdateLocked: eventTime=261866434, event=2, flags=0x0, uid=1000","userActivityNoUpdateLocked : eventTime = #spec# , event = #spec# , flags = #spec# , uid = #spec#",62a7194a
447,03-17,16:14:01.801,1702,2105,D,PowerManagerService,"ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0","ready = true , policy = #spec# , wakefulness = #spec# , wksummary = #spec# , uasummary = #spec# , bootcompleted = true , boostinprogress = false , waitmodeenable = false , mode = false , manual = #spec# , auto = - #spec# , adj = #spec# .0userId = #spec#",1052dad1
448,03-17,16:14:01.964,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
449,03-17,16:14:01.964,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
450,03-17,16:14:01.978,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
451,03-17,16:14:01.978,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
452,03-17,16:14:02.045,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
453,03-17,16:14:02.045,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
454,03-17,16:14:02.056,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
455,03-17,16:14:02.057,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
456,03-17,16:14:02.066,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
457,03-17,16:14:02.066,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
458,03-17,16:14:02.080,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
459,03-17,16:14:02.080,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
460,03-17,16:14:02.090,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
461,03-17,16:14:02.090,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
462,03-17,16:14:02.107,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
463,03-17,16:14:02.107,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
464,03-17,16:14:02.121,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
465,03-17,16:14:02.122,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
466,03-17,16:14:02.136,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
467,03-17,16:14:02.136,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
468,03-17,16:14:02.147,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
469,03-17,16:14:02.148,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
470,03-17,16:14:02.155,2227,2227,V,PhoneStatusBar,setLightsOn(true),setLightsOn ( true ),baef22e6
471,03-17,16:14:02.156,2227,2227,I,PhoneStatusBar,"setSystemUiVisibility vis=0 mask=1 oldVal=40000500 newVal=40000500 diff=0 fullscreenStackVis=0 dockedStackVis=0, fullscreenStackBounds=Rect(0, 0 - 0, 0), dockedStackBounds=Rect(0, 0 - 0, 0)","setSystemUiVisibility vis = #spec# mask = #spec# oldVal = #spec# newVal = #spec# diff = #spec# fullscreenStackVis = #spec# dockedStackVis = #spec# , fullscreenStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# ) , dockedStackBounds = Rect ( #spec# , #spec# - #spec# , #spec# )",9c723a12
