LineId,Date,Time,Level,Node,Component,Id,Content,EventTemplate,EventId
490,2015-07-29,"19:37:12,919",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,Interrupted while waiting for message on queue,45a3ec5d
491,2015-07-29,"19:37:12,920",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49518,Received connection request #spec#,ea4035a0
492,2015-07-29,"19:37:13,114",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
493,2015-07-29,"19:37:19,676",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,Interrupting SendWorker,273e53f2
494,2015-07-29,"19:37:19,683",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:51380,Received connection request #spec#,ea4035a0
495,2015-07-29,"19:52:04,792",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.18:42772 which had sessionid 0x14ed93111f20005,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
496,2015-07-29,"19:52:05,118",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
497,2015-07-29,"19:52:09,519",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45542 which had sessionid 0x14ed93111f20002,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
498,2015-07-29,"19:54:13,615",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,832,Client attempting to renew session 0x24ed93119420016 at /10.10.34.13:37115,Client attempting to renew session #spec# at #spec#,34866852
499,2015-07-29,"19:54:45,337",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:37106 which had sessionid 0x14ed93111f20010,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
500,2015-07-29,"21:01:41,504",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.19:33425,Client attempting to establish new session at #spec#,2ba98df9
501,2015-07-29,"21:34:45,452",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20027 with negotiated timeout 10000 for client /10.10.34.13:37177,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
502,2015-07-29,"21:34:48,285",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2002b with negotiated timeout 10000 for client /10.10.34.22:47073,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
503,2015-07-29,"21:39:24,986",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.13:37196,Accepted socket connection from #spec#,6341512a
504,2015-07-29,"21:39:28,234",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.26:56952,Accepted socket connection from #spec#,6341512a
505,2015-07-29,"23:44:21,576",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:49557 which had sessionid 0x14ed93111f20048,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
506,2015-07-29,"23:44:28,903",ERROR,CommitProcessor,1:NIOServerCnxn,180,Unexpected Exception:,Unexpected Exception :,0aa902cb
507,2015-07-29,"23:52:08,962",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005b with negotiated timeout 10000 for client /10.10.34.28:52117,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
508,2015-07-29,"23:52:09,163",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.30:38562,Accepted socket connection from #spec#,6341512a
509,2015-07-29,"23:52:09,783",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.36:32876,Accepted socket connection from #spec#,6341512a
510,2015-07-29,"23:52:09,785",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2005f with negotiated timeout 10000 for client /10.10.34.36:32876,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
511,2015-07-30,"13:47:25,927",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:45997,Accepted socket connection from #spec#,6341512a
512,2015-07-30,"14:42:40,474",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.11:49346,Accepted socket connection from #spec#,6341512a
513,2015-07-30,"14:47:15,835",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20079 with negotiated timeout 20000 for client /10.10.34.11:49800,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
514,2015-07-30,"14:52:21,906",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.29:39382 which had sessionid 0x14ed93111f2005d,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
515,2015-07-30,"14:52:36,477",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f2007c with negotiated timeout 10000 for client /10.10.34.11:50276,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
516,2015-07-30,"14:53:21,340",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50286,Client attempting to establish new session at #spec#,2ba98df9
517,2015-07-30,"15:00:24,824",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50301,Client attempting to establish new session at #spec#,2ba98df9
518,2015-07-30,"15:00:24,825",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f20082 with negotiated timeout 10000 for client /10.10.34.11:50301,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
519,2015-07-30,"15:23:21,827",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:50402,Client attempting to establish new session at #spec#,2ba98df9
520,2015-07-30,"15:35:04,462",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.20:56414,Client attempting to establish new session at #spec#,2ba98df9
521,2015-07-30,"15:41:40,669",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:50940 which had sessionid 0x14ed93111f20099,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
522,2015-07-30,"16:09:17,019",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:52893 which had sessionid 0x14ed93111f2009b,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
523,2015-07-30,"16:12:01,554",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.19:33442; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
524,2015-07-30,"16:12:02,180",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory,197,Accepted socket connection from /10.10.34.29:39387,Accepted socket connection from #spec#,6341512a
525,2015-07-30,"16:18:34,053",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:53821,Client attempting to establish new session at #spec#,2ba98df9
526,2015-07-30,"16:18:34,149",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45668,Client attempting to establish new session at #spec#,2ba98df9
527,2015-07-30,"16:18:36,818",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.20:56418; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
528,2015-07-30,"16:18:38,680",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.42:34164; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
529,2015-07-30,"16:21:28,258",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:45675,Client attempting to establish new session at #spec#,2ba98df9
530,2015-07-30,"16:34:50,091",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:54411; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
531,2015-07-30,"16:44:26,593",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45682 which had sessionid 0x14ed93111f200cd,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
532,2015-07-30,"16:44:36,930",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:37454; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
533,2015-07-30,"17:06:34,257",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.12:45697 which had sessionid 0x14ed93111f200d6,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
534,2015-07-30,"17:06:40,616",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54632,Client attempting to establish new session at #spec#,2ba98df9
535,2015-07-30,"17:06:40,816",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ed93111f200df with negotiated timeout 10000 for client /10.10.34.13:37467,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
536,2015-07-30,"17:11:54,937",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
537,2015-07-30,"17:13:32,714",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.11:54738,Client attempting to establish new session at #spec#,2ba98df9
538,2015-07-30,"17:22:34,245",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
539,2015-07-30,"17:36:31,976",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.11:54983 which had sessionid 0x14ed93111f200f0,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
540,2015-07-30,"17:43:58,186",INFO,QuorumPeer[myid=1]/0,0:0:0:0:0:0:0:2181:Environment,100,Server environment:user.dir=/,Server environment : * = #spec#,70e4fde9
541,2015-07-30,"17:49:05,943",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.12:45728; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
542,2015-07-30,"17:55:26,200",WARN,WorkerSender[myid=1],QuorumCnxManager,368,Cannot open channel to 2 at election address /10.10.34.12:3888,Cannot open channel to #spec# at election address #spec#,898149aa
543,2015-07-30,"18:18:01,981",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.12:43125,Client attempting to establish new session at #spec#,2ba98df9
544,2015-07-30,"18:18:02,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70002,Processed session termination for sessionid : #spec#,e593b57c
545,2015-07-30,"18:18:30,005",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0010,Processed session termination for sessionid : #spec#,e593b57c
546,2015-07-30,"19:50:21,400",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
547,2015-07-30,"19:50:32,001",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a70023,Processed session termination for sessionid : #spec#,e593b57c
548,2015-07-30,"19:59:02,538",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38053; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
549,2015-07-30,"19:59:08,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f002b,Processed session termination for sessionid : #spec#,e593b57c
550,2015-07-30,"20:06:34,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x24ede63a01b003b, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
551,2015-07-30,"20:06:34,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x24ede63a01b003b,Processed session termination for sessionid : #spec#,e593b57c
552,2015-07-30,"20:13:46,001",INFO,SessionTracker,ZooKeeperServer,325,"Expiring session 0x34ede65503f0036, timeout of 10000ms exceeded","Expiring session #spec# , timeout of * exceeded",a9ecd631
553,2015-07-30,"20:13:46,004",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x34ede65503f0039,Processed session termination for sessionid : #spec#,e593b57c
554,2015-07-30,"20:17:12,294",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
555,2015-07-30,"20:34:58,003",INFO,ProcessThread(sid,1 cport:-1)::PrepRequestProcessor,476,Processed session termination for sessionid: 0x14ede63a5a7003a,Processed session termination for sessionid : #spec#,e593b57c
556,2015-07-30,"20:35:02,324",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.13:38079; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
557,2015-07-30,"21:03:35,465",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,349,caught end of stream exception,caught end of stream exception,ecefe136
558,2015-07-30,"21:03:35,468",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:NIOServerCnxn,1001,Closed socket connection for client /10.10.34.13:38088 which had sessionid 0x14ede63a5a70048,Closed socket connection for client #spec# which had sessionid #spec#,15106d8f
559,2015-07-30,"21:03:44,632",WARN,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,793,Connection request from old client /10.10.34.11:40489; will be dropped if server is in r-o mode,Connection request from old client #spec# ; will be dropped if server is in r-o mode,0aff4557
560,2015-07-30,"21:03:44,634",INFO,CommitProcessor,1:ZooKeeperServer,595,Established session 0x14ede63a5a7004b with negotiated timeout 10000 for client /10.10.34.11:40489,Established session #spec# with negotiated timeout #spec# for client #spec#,6af6912a
561,2015-07-30,"21:03:47,578",INFO,NIOServerCxn.Factory,0.0.0.0/0.0.0.0:2181:ZooKeeperServer,839,Client attempting to establish new session at /10.10.34.21:37904,Client attempting to establish new session at #spec#,2ba98df9
