LineId,Time,Level,Content,EventTemplate,EventId
582,Sun Dec 04 09:35:12 2005,error,[client 207.203.80.15] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
583,Sun Dec 04 10:53:30 2005,error,[client 218.76.139.20] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
584,Sun Dec 04 11:11:07 2005,error,[client 24.147.151.74] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
585,Sun Dec 04 11:33:18 2005,error,[client 211.141.93.88] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
586,Sun Dec 04 11:42:43 2005,error,[client 216.127.124.16] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
587,Sun Dec 04 12:33:13 2005,error,[client 208.51.151.210] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
588,Sun Dec 04 13:32:32 2005,error,[client 65.68.235.27] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
589,Sun Dec 04 14:29:00 2005,error,[client 4.245.93.87] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
590,Sun Dec 04 15:18:36 2005,error,[client 67.154.58.130] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
591,Sun Dec 04 15:59:01 2005,error,[client 24.83.37.136] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
592,Sun Dec 04 16:24:03 2005,notice,jk2_init() Found child 1219 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
593,Sun Dec 04 16:24:05 2005,error,[client 58.225.62.140] Directory index forbidden by rule: /var/www/html/,[ client #spec# ] Directory index forbidden by rule : #spec#,7d9fae74
594,Sun Dec 04 16:24:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
595,Sun Dec 04 16:24:06 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
596,Sun Dec 04 16:31:07 2005,notice,jk2_init() Found child 1248 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
597,Sun Dec 04 16:32:37 2005,notice,jk2_init() Found child 1253 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
598,Sun Dec 04 16:32:56 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
599,Sun Dec 04 16:32:56 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
600,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1254 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
601,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1256 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
602,Sun Dec 04 16:32:58 2005,notice,jk2_init() Found child 1255 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
603,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
604,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
605,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
606,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
607,Sun Dec 04 16:32:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
608,Sun Dec 04 16:32:58 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
609,Sun Dec 04 16:35:49 2005,notice,jk2_init() Found child 1262 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
610,Sun Dec 04 16:35:52 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
611,Sun Dec 04 16:35:52 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
612,Sun Dec 04 16:41:15 2005,notice,jk2_init() Found child 1275 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
613,Sun Dec 04 16:41:16 2005,notice,jk2_init() Found child 1276 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
614,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found child 1277 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
615,Sun Dec 04 16:41:22 2005,notice,jk2_init() Found child 1278 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
616,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
617,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
618,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
619,Sun Dec 04 16:41:22 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
620,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
621,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
622,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
623,Sun Dec 04 16:41:22 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
624,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1283 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
625,Sun Dec 04 16:45:52 2005,notice,jk2_init() Found child 1284 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
626,Sun Dec 04 16:46:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
627,Sun Dec 04 16:46:13 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
628,Sun Dec 04 16:46:45 2005,notice,jk2_init() Found child 1288 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
629,Sun Dec 04 16:47:11 2005,notice,jk2_init() Found child 1291 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
630,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1296 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
631,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1300 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
632,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1298 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
633,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1297 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
634,Sun Dec 04 16:47:59 2005,notice,jk2_init() Found child 1299 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
635,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
636,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state #spec#,2880ed24
637,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
638,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
639,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
640,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
641,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
642,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
643,Sun Dec 04 16:48:01 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
644,Sun Dec 04 16:48:01 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
645,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1308 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
646,Sun Dec 04 16:50:53 2005,notice,jk2_init() Found child 1309 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
647,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1313 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
648,Sun Dec 04 16:51:26 2005,notice,jk2_init() Found child 1312 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
649,Sun Dec 04 16:52:34 2005,notice,jk2_init() Found child 1320 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
650,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1321 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
651,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1322 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
652,Sun Dec 04 16:52:45 2005,notice,jk2_init() Found child 1323 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
653,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1324 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
654,Sun Dec 04 16:52:46 2005,notice,jk2_init() Found child 1325 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
655,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
656,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
657,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
658,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
659,Sun Dec 04 16:52:49 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
660,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
661,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
662,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
663,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 8,mod_jk child workerEnv in error state #spec#,2880ed24
664,Sun Dec 04 16:52:49 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
665,Sun Dec 04 16:55:54 2005,notice,jk2_init() Found child 1331 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
666,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1338 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
667,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1334 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
668,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1336 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
669,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1337 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
670,Sun Dec 04 16:56:25 2005,notice,jk2_init() Found child 1335 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
671,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
672,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
673,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
674,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 7,mod_jk child workerEnv in error state #spec#,2880ed24
675,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
676,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
677,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
678,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
679,Sun Dec 04 16:56:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
680,Sun Dec 04 16:56:27 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
681,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1358 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
682,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1356 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
683,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1354 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
684,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1357 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
685,Sun Dec 04 17:01:43 2005,notice,jk2_init() Found child 1355 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
686,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
687,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
688,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
689,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
690,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
691,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
692,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
693,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
694,Sun Dec 04 17:01:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
695,Sun Dec 04 17:01:47 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
696,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1375 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
697,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1376 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
698,Sun Dec 04 17:05:45 2005,notice,jk2_init() Found child 1377 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
699,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
700,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
701,Sun Dec 04 17:05:48 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
702,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
703,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
704,Sun Dec 04 17:05:48 2005,error,mod_jk child workerEnv in error state 6,mod_jk child workerEnv in error state #spec#,2880ed24
705,Sun Dec 04 17:11:23 2005,notice,jk2_init() Found child 1387 in scoreboard slot 7,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
706,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1390 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
707,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1388 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
708,Sun Dec 04 17:11:37 2005,notice,jk2_init() Found child 1389 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
709,Sun Dec 04 17:12:42 2005,notice,jk2_init() Found child 1393 in scoreboard slot 8,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
710,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1395 in scoreboard slot 10,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
711,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1396 in scoreboard slot 6,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
712,Sun Dec 04 17:12:50 2005,notice,jk2_init() Found child 1394 in scoreboard slot 9,jk2_init ( ) Found child #spec# in scoreboard slot #spec#,541a379a
713,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
714,Sun Dec 04 17:12:54 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init ( ) ok #spec#,e05fdab5
