LineId,Month,Date,Time,Level,Component,PID,Content,EventTemplate,EventId
583,Jun,30,20:53:06,combo,klogind,19285,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
584,Jun,30,20:53:06,combo,klogind,19284,Kerberos authentication failed,Kerberos authentication failed,dea5ca56
585,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
586,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
587,Jun,30,22:16:32,combo,sshd(pam_unix),19433,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
588,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
589,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
590,Jun,30,22:16:32,combo,sshd(pam_unix),19436,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
591,Jun,30,22:16:32,combo,sshd(pam_unix),19438,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
592,Jun,30,22:16:32,combo,sshd(pam_unix),19437,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
593,Jun,30,22:16:32,combo,sshd(pam_unix),19432,session closed for user test,session closed for user *,c3515b88
594,Jun,30,22:16:32,combo,sshd(pam_unix),19431,session closed for user test,session closed for user *,c3515b88
595,Jun,30,22:16:32,combo,sshd(pam_unix),19439,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
596,Jun,30,22:16:32,combo,sshd(pam_unix),19440,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
597,Jun,30,22:16:32,combo,sshd(pam_unix),19434,session closed for user test,session closed for user *,c3515b88
598,Jun,30,22:16:32,combo,sshd(pam_unix),19435,session closed for user test,session closed for user *,c3515b88
599,Jun,30,22:16:33,combo,sshd(pam_unix),19433,session closed for user test,session closed for user *,c3515b88
600,Jun,30,22:16:33,combo,sshd(pam_unix),19436,session closed for user test,session closed for user *,c3515b88
601,Jun,30,22:16:33,combo,sshd(pam_unix),19437,session closed for user test,session closed for user *,c3515b88
602,Jun,30,22:16:33,combo,sshd(pam_unix),19438,session closed for user test,session closed for user *,c3515b88
603,Jun,30,22:16:33,combo,sshd(pam_unix),19439,session closed for user test,session closed for user *,c3515b88
604,Jun,30,22:16:33,combo,sshd(pam_unix),19440,session closed for user test,session closed for user *,c3515b88
605,Jul,1,00:21:28,combo,sshd(pam_unix),19630,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
606,Jul,1,00:21:28,combo,sshd(pam_unix),19628,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
607,Jul,1,00:21:30,combo,sshd(pam_unix),19640,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
608,Jul,1,00:21:30,combo,sshd(pam_unix),19642,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
609,Jul,1,00:21:30,combo,sshd(pam_unix),19632,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
610,Jul,1,00:21:31,combo,sshd(pam_unix),19643,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
611,Jul,1,00:21:31,combo,sshd(pam_unix),19631,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
612,Jul,1,00:21:32,combo,sshd(pam_unix),19636,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
613,Jul,1,00:21:32,combo,sshd(pam_unix),19645,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
614,Jul,1,00:21:35,combo,sshd(pam_unix),19637,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=60.30.224.116  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
615,Jul,1,04:05:17,combo,su(pam_unix),20298,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
616,Jul,1,04:05:18,combo,su(pam_unix),20298,session closed for user cyrus,session closed for user *,c3515b88
617,Jul,1,04:05:19,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
618,Jul,1,04:11:35,combo,su(pam_unix),21530,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
619,Jul,1,04:11:36,combo,su(pam_unix),21530,session closed for user news,session closed for user *,c3515b88
620,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
621,Jul,1,05:02:26,combo,sshd(pam_unix),21689,session closed for user test,session closed for user *,c3515b88
622,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
623,Jul,1,05:02:26,combo,sshd(pam_unix),21691,session closed for user test,session closed for user *,c3515b88
624,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
625,Jul,1,05:02:26,combo,sshd(pam_unix),21692,session closed for user test,session closed for user *,c3515b88
626,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
627,Jul,1,05:02:27,combo,sshd(pam_unix),21693,session closed for user test,session closed for user *,c3515b88
628,Jul,1,07:57:30,combo,ftpd,21952,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
629,Jul,1,07:57:30,combo,ftpd,21951,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
630,Jul,1,07:57:30,combo,ftpd,21957,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
631,Jul,1,07:57:30,combo,ftpd,21953,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
632,Jul,1,07:57:30,combo,ftpd,21954,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
633,Jul,1,07:57:30,combo,ftpd,21955,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
634,Jul,1,07:57:30,combo,ftpd,21950,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
635,Jul,1,07:57:30,combo,ftpd,21956,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
636,Jul,1,07:57:30,combo,ftpd,21958,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
637,Jul,1,07:57:30,combo,ftpd,21945,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
638,Jul,1,07:57:30,combo,ftpd,21959,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
639,Jul,1,07:57:30,combo,ftpd,21940,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
640,Jul,1,07:57:30,combo,ftpd,21941,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
641,Jul,1,07:57:30,combo,ftpd,21946,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
642,Jul,1,07:57:30,combo,ftpd,21937,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
643,Jul,1,07:57:30,combo,ftpd,21943,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
644,Jul,1,07:57:30,combo,ftpd,21944,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
645,Jul,1,07:57:30,combo,ftpd,21948,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
646,Jul,1,07:57:30,combo,ftpd,21947,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
647,Jul,1,07:57:30,combo,ftpd,21942,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
648,Jul,1,07:57:30,combo,ftpd,21938,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
649,Jul,1,07:57:30,combo,ftpd,21949,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
650,Jul,1,07:57:30,combo,ftpd,21939,connection from 202.82.200.188 () at Fri Jul  1 07:57:30 2005,connection from #spec# ( ) at * * #spec# #spec# #spec#,24200c68
651,Jul,1,09:14:43,combo,sshd(pam_unix),22099,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
652,Jul,1,09:14:43,combo,sshd(pam_unix),22104,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
653,Jul,1,09:14:43,combo,sshd(pam_unix),22104,session closed for user test,session closed for user *,c3515b88
654,Jul,1,09:14:43,combo,sshd(pam_unix),22106,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
655,Jul,1,09:14:44,combo,sshd(pam_unix),22099,session closed for user test,session closed for user *,c3515b88
656,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
657,Jul,1,09:14:44,combo,sshd(pam_unix),22106,session closed for user test,session closed for user *,c3515b88
658,Jul,1,09:14:44,combo,sshd(pam_unix),22112,session closed for user test,session closed for user *,c3515b88
659,Jul,1,10:56:41,combo,sshd(pam_unix),22272,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
660,Jul,1,10:56:41,combo,sshd(pam_unix),22269,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
661,Jul,1,10:56:41,combo,sshd(pam_unix),22277,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
662,Jul,1,10:56:42,combo,sshd(pam_unix),22271,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
663,Jul,1,10:56:42,combo,sshd(pam_unix),22273,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
664,Jul,1,10:56:42,combo,sshd(pam_unix),22270,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
665,Jul,1,10:56:43,combo,sshd(pam_unix),22268,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
666,Jul,1,10:56:43,combo,sshd(pam_unix),22274,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
667,Jul,1,10:56:44,combo,sshd(pam_unix),22276,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
668,Jul,1,10:56:44,combo,sshd(pam_unix),22275,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=195.129.24.210  user=root,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec# user = *,8c983cb5
669,Jul,2,01:41:32,combo,sshd(pam_unix),23533,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
670,Jul,2,01:41:32,combo,sshd(pam_unix),23534,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
671,Jul,2,01:41:32,combo,sshd(pam_unix),23535,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
672,Jul,2,01:41:32,combo,sshd(pam_unix),23536,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
673,Jul,2,01:41:32,combo,sshd(pam_unix),23533,session closed for user test,session closed for user *,c3515b88
674,Jul,2,01:41:32,combo,sshd(pam_unix),23534,session closed for user test,session closed for user *,c3515b88
675,Jul,2,01:41:32,combo,sshd(pam_unix),23535,session closed for user test,session closed for user *,c3515b88
676,Jul,2,01:41:32,combo,sshd(pam_unix),23536,session closed for user test,session closed for user *,c3515b88
677,Jul,2,01:41:33,combo,sshd(pam_unix),23544,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
678,Jul,2,01:41:33,combo,sshd(pam_unix),23544,session closed for user test,session closed for user *,c3515b88
679,Jul,2,01:41:33,combo,sshd(pam_unix),23545,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
680,Jul,2,01:41:33,combo,sshd(pam_unix),23546,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
681,Jul,2,01:41:33,combo,sshd(pam_unix),23547,session opened for user test by (uid=509),session opened for user * by ( uid = * ),32bb9641
682,Jul,2,01:41:33,combo,sshd(pam_unix),23545,session closed for user test,session closed for user *,c3515b88
683,Jul,2,01:41:33,combo,sshd(pam_unix),23546,session closed for user test,session closed for user *,c3515b88
684,Jul,2,01:41:33,combo,sshd(pam_unix),23547,session closed for user test,session closed for user *,c3515b88
685,Jul,2,04:04:02,combo,su(pam_unix),24117,session opened for user cyrus by (uid=0),session opened for user * by ( uid = * ),32bb9641
686,Jul,2,04:04:02,combo,su(pam_unix),24117,session closed for user cyrus,session closed for user *,c3515b88
687,Jul,2,04:04:03,combo,logrotate,,ALERT exited abnormally with [1],ALERT exited abnormally with [ 1 ],28924d6d
688,Jul,2,04:09:53,combo,su(pam_unix),24511,session opened for user news by (uid=0),session opened for user * by ( uid = * ),32bb9641
689,Jul,2,04:09:54,combo,su(pam_unix),24511,session closed for user news,session closed for user *,c3515b88
690,Jul,2,04:15:33,combo,sshd(pam_unix),24588,check pass; user unknown,check pass ; user unknown,296af93f
691,Jul,2,04:15:33,combo,sshd(pam_unix),24588,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec#,2c627e45
692,Jul,2,04:15:33,combo,sshd(pam_unix),24587,check pass; user unknown,check pass ; user unknown,296af93f
693,Jul,2,04:15:33,combo,sshd(pam_unix),24587,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec#,2c627e45
694,Jul,2,04:15:33,combo,sshd(pam_unix),24590,check pass; user unknown,check pass ; user unknown,296af93f
695,Jul,2,04:15:33,combo,sshd(pam_unix),24590,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=zummit.com,authentication failure ; logname = uid = 0 euid = 0 tty = NODEVssh ruser = rhost = #spec#,2c627e45
